DMU,panel_area,wind_mills,storage,demand_met,pct_dem_met,reward_risk,energy_purchased,energy_sold,population,total_prod,area
1708,2100,20,1200,0.873575,0.95305253107,1.48871062435,160007.039891,5838286.59282,50000,27144.6559865,27100
1709,2100,20,1300,0.875555555556,0.948187380028,1.48951612095,156557.812698,5854282.50354,50000,27183.4700777,27100
1710,2100,20,1400,0.878702777778,0.965954884085,1.49150115272,152098.199355,5835214.53424,50000,27144.7040774,27100
1711,2100,20,1500,0.879833333333,0.958645650557,1.4936961231599999,150371.725524,5832222.15669,50000,27128.3154097,27100
1712,2100,20,1600,0.882513888889,0.96391623206,1.49478172489,146204.652737,5832317.66855,50000,27139.5740695,27100
1713,2100,20,1700,0.884227777778,0.958247358824,1.48939795393,142699.837815,5835341.84988,50000,27148.5058092,27100
1714,2100,20,1800,0.888191666667,0.952597741447,1.48976601095,137116.892062,5836994.01645,50000,27156.7120519,27100
1715,2100,20,1900,0.889730555556,0.946529222647,1.48570435905,133753.555674,5825095.60231,50000,27128.1084179,27100
1716,2100,20,2000,0.892152777778,0.952212240482,1.49246720666,130819.025378,5823074.49219,50000,27131.8140066,27100
1717,2100,20,2100,0.893763888889,0.959754879236,1.49315086839,128136.884155,5821289.07331,50000,27130.1788052,27100
1718,2100,20,2200,0.895986111111,0.95921192694,1.49042498335,124935.465564,5830316.80976,50000,27155.6506547,27100
1719,2100,20,2300,0.898030555556,0.963188399726,1.49379865824,120961.400502,5824131.76628,50000,27138.3361552,27100
1720,2100,20,2400,0.899936111111,0.963504071611,1.49595952622,118348.432269,5822356.31879,50000,27141.9998824,27100
1721,2200,20,100,0.855494444444,0.950387004711,1.51130867991,197472.130851,5994318.81835,50000,27594.6689346,27200
1722,2200,20,200,0.859486111111,0.956906679109,1.51499549729,188408.515351,5999227.96906,50000,27621.0726924,27200
1723,2200,20,300,0.860486111111,0.969891892762,1.51260301315,186428.760252,5998619.61759,50000,27616.3078642,27200
1724,2200,20,400,0.862280555556,0.958628186632,1.51296183341,181328.903649,5988267.93994,50000,27591.5851658,27200
1725,2200,20,500,0.864894444444,0.957556601302,1.51305247994,177238.235464,5975907.84498,50000,27557.1560391,27200
1726,2200,20,600,0.867744444444,0.959016321588,1.50955516639,173191.143373,5983064.04758,50000,27572.6665406,27200
1727,2200,20,700,0.869511111111,0.966171264286,1.50854528037,170758.204004,5968409.73321,50000,27535.9475868,27200
1728,2200,20,800,0.873063888889,0.957213278401,1.51298882797,164744.317098,5999862.3833,50000,27621.754489,27200
1729,2200,20,900,0.875230555556,0.939575212764,1.51260542192,160328.293871,5976639.02965,50000,27565.4048815,27200
1730,2200,20,1000,0.877658333333,0.952556194066,1.51158392849,155464.879736,5977820.62714,50000,27575.175151,27200
1731,2200,20,1100,0.880905555556,0.963893791556,1.51468214742,150077.424884,5988460.76527,50000,27601.9811389,27200
1732,2200,20,1200,0.882602777778,0.961285967021,1.51313372907,147552.87624,5983688.28569,50000,27588.0497908,27200
1733,2200,20,1300,0.885677777778,0.964417043673,1.5167575035,143496.516628,5977326.46504,50000,27574.9270343,27200
1734,2200,20,1400,0.88725,0.95613078744,1.51415914792,139864.38774,5952827.81022,50000,27516.6251351,27200
1735,2200,20,1500,0.890227777778,0.955877856136,1.51357961881,135557.548392,5962965.61132,50000,27547.6984135,27200
1736,2200,20,1600,0.892747222222,0.960525395159,1.5107745184,132202.881972,5982352.97587,50000,27598.3042139,27200
1737,2200,20,1700,0.894619444444,0.954176573697,1.51414604066,128243.757095,5969177.69796,50000,27575.6753872,27200
1738,2200,20,1800,0.897136111111,0.953381189717,1.51270517323,125796.020278,5970204.93326,50000,27569.0233401,27200
1739,2200,20,1900,0.899572222222,0.963874081856,1.51487751867,120800.335614,5971371.08638,50000,27587.8225379,27200
1740,2200,20,2000,0.900777777778,0.949151538795,1.5148727573,118296.488683,5963266.12678,50000,27569.4133814,27200
1741,2200,20,2100,0.902722222222,0.948782723386,1.51049188327,115585.120181,5976523.11554,50000,27611.7984633,27200
1742,2200,20,2200,0.904886111111,0.95533067777,1.51664156263,111764.151901,5960992.95741,50000,27566.0460938,27200
1743,2200,20,2300,0.906755555556,0.957117149344,1.50905227717,109949.687374,5970106.97303,50000,27606.0447888,27200
1744,2200,20,2400,0.909380555556,0.957162155954,1.51176237257,105291.476581,5962922.8587,50000,27591.9749043,27200
1745,2300,20,100,0.865080555556,0.968265135722,1.53056167487,179561.0165,6111514.44384,50000,27979.8193411,27300
1746,2300,20,200,0.868202777778,0.970099604188,1.53059994782,175391.768227,6119638.90858,50000,28000.946228,27300
1747,2300,20,300,0.87085,0.961580946267,1.53072680042,170119.925934,6129366.2473,50000,28024.6895842,27300
1748,2300,20,400,0.873530555556,0.965759060757,1.53357394249,166892.176326,6143353.52082,50000,28065.5543494,27300
1749,2300,20,500,0.875375,0.960864964423,1.53529783816,162816.986478,6123627.89278,50000,28006.9571206,27300
1750,2300,20,600,0.87815,0.964141568515,1.53476407394,157902.334745,6134622.65992,50000,28047.3991388,27300
1751,2300,20,700,0.880486111111,0.965652831517,1.53403923208,153038.023108,6112833.57905,50000,27982.5247419,27300
1752,2300,20,800,0.883352777778,0.97478878874,1.53598541257,148989.980542,6115385.36064,50000,27988.2587066,27300
1753,2300,20,900,0.886077777778,0.957002234019,1.53701655406,144864.455971,6137173.11663,50000,28059.6610459,27300
1754,2300,20,1000,0.887705555556,0.973982208138,1.53025765366,141061.659673,6129383.78243,50000,28040.1615608,27300
1755,2300,20,1100,0.890305555556,0.970366787447,1.53135829322,136618.102812,6124088.36732,50000,28018.1385798,27300
1756,2300,20,1200,0.892541666667,0.965453689174,1.53593631875,133526.667302,6118645.05937,50000,28019.1577178,27300
1757,2300,20,1300,0.894288888889,0.958165318838,1.53376700623,130296.830895,6140232.689,50000,28078.4061592,27300
1758,2300,20,1400,0.896666666667,0.964339140685,1.5364745771,126263.256887,6096016.4919,50000,27965.4825427,27300
1759,2300,20,1500,0.898527777778,0.970356811733,1.53627166447,124173.546825,6112825.98789,50000,28012.1108647,27300
1760,2300,20,1600,0.901016666667,0.966160197217,1.53471209077,120597.181862,6121794.23716,50000,28041.1107442,27300
1761,2300,20,1700,0.903380555556,0.962339568019,1.53392468741,116257.300562,6106793.47742,50000,28004.4935593,27300
1762,2300,20,1800,0.904702777778,0.955947433257,1.53477034405,114334.406375,6097961.89654,50000,27972.4675125,27300
1763,2300,20,1900,0.907466666667,0.969910096402,1.53400412434,110954.086136,6096554.1997,50000,27976.615307,27300
1764,2300,20,2000,0.909261111111,0.959440722526,1.53893956884,107466.649533,6102410.98072,50000,28002.4997688,27300
1765,2300,20,2100,0.911125,0.966746514372,1.53206219028,104696.179949,6116470.34101,50000,28050.2871082,27300
1766,2300,20,2200,0.913105555556,0.968670372621,1.5314372229,101904.507937,6110661.31133,50000,28031.7440592,27300
1767,2300,20,2300,0.914963888889,0.955098776508,1.54145129816,98165.202391,6084640.44231,50000,27969.5263704,27300
1768,2300,20,2400,0.917480555556,0.966531109987,1.53659103619,95954.736606,6116290.24307,50000,28058.5836456,27300
1769,2400,20,100,0.875191666667,0.964975926755,1.55493465465,165552.86965,6254244.07989,50000,28418.749491,27400
1770,2400,20,200,0.877430555556,0.961219591846,1.55183462008,161427.034579,6251054.46261,50000,28404.54904,27400
1771,2400,20,300,0.879236111111,0.96872160942,1.55890846976,158776.03086,6244191.75402,50000,28382.276551,27400
1772,2400,20,400,0.882941666667,0.969982422808,1.56075313104,151374.255402,6260517.98008,50000,28434.4385313,27400
1773,2400,20,500,0.884722222222,0.970741208796,1.55543707697,148538.292344,6269523.36424,50000,28462.7935063,27400
1774,2400,20,600,0.888155555556,0.972962978985,1.55784211542,143108.114972,6256121.15187,50000,28429.8193349,27400
1775,2400,20,700,0.890119444444,0.96799363512,1.55448024978,140550.659465,6246806.05276,50000,28399.7671578,27400
1776,2400,20,800,0.891913888889,0.974217863496,1.5549479241,136429.175002,6267671.5394,50000,28463.1806721,27400
1777,2400,20,900,0.894016666667,0.963842523297,1.55356377013,133021.581132,6257928.49778,50000,28435.3168797,27400
1778,2400,20,1000,0.896502777778,0.96602336259,1.55568825881,129099.701639,6238501.42713,50000,28384.5425858,27400
1779,2400,20,1100,0.898119444444,0.965885844056,1.55400668732,126593.990935,6266905.06677,50000,28468.4581518,27400
1780,2400,20,1200,0.900947222222,0.968446134034,1.55585148313,122259.39643,6254587.65575,50000,28443.6495197,27400
1781,2400,20,1300,0.903602777778,0.963559786084,1.55610812702,118136.417359,6259667.21331,50000,28454.5842215,27400
1782,2400,20,1400,0.904716666667,0.959172988922,1.557470863,115471.326356,6270527.04961,50000,28478.9435266,27400
1783,2400,20,1500,0.907341666667,0.960106083369,1.54989287112,111684.660251,6269741.33968,50000,28487.8354409,27400
1784,2400,20,1600,0.908472222222,0.967329887389,1.55311404344,109095.865783,6242195.56001,50000,28416.2877823,27400
1785,2400,20,1700,0.911036111111,0.974198469829,1.56010303274,106392.511964,6230055.6103,50000,28374.9596676,27400
1786,2400,20,1800,0.913,0.96301109568,1.55348155817,102495.968551,6255347.83054,50000,28460.5855509,27400
1787,2400,20,1900,0.914775,0.966221885884,1.55371009532,101366.280671,6268092.94195,50000,28500.9969193,27400
1788,2400,20,2000,0.916602777778,0.977934159041,1.55865912858,97981.3684487,6232867.2181,50000,28396.7066201,27400
1789,2400,20,2100,0.917897222222,0.966254099481,1.55758594285,95277.4474695,6237852.72025,50000,28422.3512646,27400
1790,2400,20,2200,0.919333333333,0.967007570782,1.55434470127,92770.6364767,6244295.92019,50000,28444.8683538,27400
1791,2400,20,2300,0.921913888889,0.969021695248,1.55134606606,90494.0705067,6248371.7363,50000,28456.1425032,27400
1792,2400,20,2400,0.923402777778,0.967255028422,1.55813911952,87982.927889,6236893.51372,50000,28426.4656006,27400
1793,1200,21,2400,0.800397222222,0.901072085404,1.27774148842,282417.295371,5009755.04438,50000,24210.4647814,26200
1794,1300,21,2000,0.802816666667,0.903868418825,1.2963831971,279621.633356,5137738.74649,50000,24648.1088345,26300
1795,1300,21,2100,0.804669444444,0.918318682141,1.29942544796,273571.591477,5110442.24976,50000,24584.6670233,26300
1796,1300,21,2200,0.809166666667,0.897845643352,1.30259963352,265982.855986,5110844.96903,50000,24593.529968,26300
1797,1300,21,2300,0.811025,0.89879835655,1.29836372121,260915.40021,5123296.15282,50000,24634.3981308,26300
1798,1300,21,2400,0.813241666667,0.91200963445,1.29616663901,256195.608951,5105951.58014,50000,24589.8847969,26300
1799,1400,21,1500,0.802408333333,0.919590060586,1.31814576002,281690.123359,5282132.28917,50000,25123.2515749,26400
1800,1400,21,1600,0.804627777778,0.907410842081,1.32468594486,277670.646033,5243956.69346,50000,25028.3723035,26400
1801,1400,21,1700,0.807902777778,0.934532013277,1.31897058054,270400.664952,5254007.37361,50000,25054.6493402,26400
1802,1400,21,1800,0.811522222222,0.944272979769,1.3211396802,262126.972233,5247794.69131,50000,25053.6646256,26400
1803,1400,21,1900,0.813230555556,0.939474686654,1.32260125237,259136.44101,5236065.1523,50000,25011.7046403,26400
1804,1400,21,2000,0.816361111111,0.92662656419,1.32196753816,252374.13118,5249562.65204,50000,25058.2716481,26400
1805,1400,21,2100,0.819261111111,0.90950332354,1.3187146595,247085.56737,5241692.66476,50000,25042.6882329,26400
1806,1400,21,2200,0.822475,0.911192005527,1.3231872517,241270.364823,5237637.15467,50000,25040.2405726,26400
1807,1400,21,2300,0.825525,0.923618937477,1.3195140626,235161.9072,5234691.16952,50000,25038.7288141,26400
1808,1400,21,2400,0.828966666667,0.921765084244,1.31797504882,228904.175083,5247740.57412,50000,25078.0415916,26400
1809,1500,21,1100,0.802575,0.932635467065,1.33266925403,282771.274345,5396378.91592,50000,25507.1466165,26500
1810,1500,21,1200,0.805880555556,0.933162396816,1.34255364224,275983.509241,5376988.37719,50000,25465.051931,26500
1811,1500,21,1300,0.808877777778,0.933470866786,1.34187055595,271114.473551,5364029.05132,50000,25426.8879674,26500
1812,1500,21,1400,0.810283333333,0.932587591269,1.34115155298,266126.975801,5359399.12477,50000,25417.0993064,26500
1813,1500,21,1500,0.815236111111,0.920387227817,1.34304672293,256381.971441,5383095.05523,50000,25495.1702867,26500
1814,1500,21,1600,0.818488888889,0.934590485065,1.34650399626,250308.301982,5361817.23604,50000,25440.1666016,26500
1815,1500,21,1700,0.821169444444,0.931748976122,1.34470694446,244840.773526,5353967.6606,50000,25421.8210226,26500
1816,1500,21,1800,0.823322222222,0.916617550227,1.33970809764,241598.56313,5372339.60242,50000,25469.8827352,26500
1817,1500,21,1900,0.827636111111,0.934602879381,1.34092280585,234641.611518,5378085.84259,50000,25497.5376526,26500
1818,1500,21,2000,0.828958333333,0.931985362156,1.34244896314,230042.108698,5349668.49553,50000,25421.9495633,26500
1819,1500,21,2100,0.832661111111,0.918112174904,1.33893847175,223285.960293,5355968.39186,50000,25458.4499215,26500
1820,1500,21,2200,0.835402777778,0.917990861281,1.34273928833,217930.362391,5376447.11426,50000,25514.4386768,26500
1821,1500,21,2300,0.839105555556,0.926613327539,1.34684366896,210885.729883,5356709.59782,50000,25475.0892575,26500
1822,1500,21,2400,0.840333333333,0.903318929356,1.340542238,209705.038005,5351946.78987,50000,25461.4152682,26500
1823,1600,21,600,0.800805555556,0.9346384941,1.3647982327,290273.135784,5510860.67829,50000,25904.3034576,26600
1824,1600,21,700,0.804536111111,0.935874073914,1.3631478338,280856.366095,5502180.86103,50000,25875.083992,26600
1825,1600,21,800,0.808263888889,0.919449676416,1.36213411031,275249.578347,5517884.97886,50000,25929.2028258,26600
1826,1600,21,900,0.811091666667,0.918597980021,1.36713208477,268927.407029,5521318.8255,50000,25941.2181574,26600
1827,1600,21,1000,0.814036111111,0.934420118324,1.36426698844,263116.471287,5502888.81348,50000,25888.0358409,26600
1828,1600,21,1100,0.816513888889,0.937369807111,1.36404100507,256872.90538,5516871.44367,50000,25933.721835,26600
1829,1600,21,1200,0.8195,0.94006478374,1.36580772931,251587.362261,5508858.84545,50000,25909.6504542,26600
1830,1600,21,1300,0.823016666667,0.938779043531,1.36567095412,244382.20222,5494695.0943,50000,25879.0459471,26600
1831,1600,21,1400,0.825469444444,0.929952254644,1.36406392773,238929.87712,5487060.01466,50000,25860.7871259,26600
1832,1600,21,1500,0.828494444444,0.933981252504,1.36470999681,232996.189861,5501883.60779,50000,25907.4702924,26600
1833,1600,21,1600,0.832027777778,0.938953043532,1.36789444794,226930.208365,5506164.33569,50000,25923.4194474,26600
1834,1600,21,1700,0.834122222222,0.935533519321,1.36487363228,222781.754453,5487596.21137,50000,25875.398658,26600
1835,1600,21,1800,0.838219444444,0.934687713456,1.36824429141,215117.019256,5493172.76453,50000,25902.1163095,26600
1836,1600,21,1900,0.839291666667,0.93117451776,1.35979930175,212776.655268,5489367.20248,50000,25893.6527655,26600
1837,1600,21,2000,0.842463888889,0.937691415031,1.36530868475,208654.022102,5468921.60303,50000,25846.1369059,26600
1838,1600,21,2100,0.846011111111,0.930697803647,1.36530585036,201826.339421,5486706.70519,50000,25901.7692342,26600
1839,1600,21,2200,0.847572222222,0.932126026681,1.36435619949,198518.071565,5481911.89146,50000,25885.9665866,26600
1840,1600,21,2300,0.851063888889,0.94217560426,1.36805564364,191993.590775,5483138.33655,50000,25905.1688721,26600
1841,1600,21,2400,0.853397222222,0.937932007506,1.36679631806,187705.394328,5491718.70649,50000,25929.6231753,26600
1842,1700,21,200,0.802225,0.95758506586,1.38758465623,289911.688192,5625647.33137,50000,26296.7107837,26700
1843,1700,21,300,0.806016666667,0.946755654385,1.38409851381,285159.2756,5657216.85607,50000,26378.0633453,26700
1844,1700,21,400,0.808325,0.939719691023,1.38166566181,278008.307856,5621122.31976,50000,26276.7828214,26700
1845,1700,21,500,0.811505555556,0.938882211767,1.38525165722,269851.564863,5638665.9915,50000,26338.8246339,26700
1846,1700,21,600,0.8146,0.946334366234,1.38857670943,264512.43441,5626318.43147,50000,26304.7983421,26700
1847,1700,21,700,0.818980555556,0.9500154152,1.38637418331,254046.400638,5638836.26378,50000,26350.6136189,26700
1848,1700,21,800,0.822066666667,0.940310398426,1.38998906703,248695.406495,5625511.53438,50000,26309.8902822,26700
1849,1700,21,900,0.825461111111,0.949113634438,1.38252142758,242463.451701,5648180.68544,50000,26378.6423359,26700
1850,1700,21,1000,0.827313888889,0.939873437427,1.38546240848,240237.310074,5642744.43418,50000,26353.8396151,26700
1851,1700,21,1100,0.830177777778,0.940567259725,1.38100752155,233513.316006,5644171.31039,50000,26363.8334646,26700
1852,1700,21,1200,0.832169444444,0.940010659844,1.37919528366,227382.334182,5622421.33484,50000,26302.6027168,26700
1853,1700,21,1300,0.835375,0.944061834373,1.38425784289,222987.794627,5627122.98174,50000,26328.0293779,26700
1854,1700,21,1400,0.839405555556,0.939498504069,1.38414646601,215583.225692,5649090.06468,50000,26395.9213746,26700
1855,1700,21,1500,0.841322222222,0.946023493936,1.38822875014,211827.416535,5619465.31766,50000,26307.8405647,26700
