DMU,sy1,sy2,sy3
105,0,0.0681020400919635,0.146184024773408
106,0,0,0
107,0,0,0.0161306803529155
108,0,0,0.0227996790700288
109,0,0.0106177310780683,0.0359687563922804
110,0,0.000570264348409375,0.0475450920904764
111,0,0,0
112,0,0,0.00438920022248569
113,0,0,0.0197488635636173
114,0,0.00696893041913794,0.026177915004132
115,0,0.0134392552113543,0.0331468439319184
116,0,0.00928127183071169,0.04228214850549
117,0,0.0170449375686402,0.0429399183906938
118,0,0.00699388678943885,0.0586727164720556
119,0,0.00463654831786844,0.0668444151477297
120,0,0.0175422817528503,0.0744955275327711
121,0,0,0
122,0,0.00121458891584219,0.0175205301542861
123,0,0.0258019960847628,0.0274940903194413
124,0,0.0185822311824605,0.0338081826856219
125,0,0.00581986564150278,0.042006823108536
126,0,0,0.0421093415099919
127,0,0.0193343946845015,0.0539568070399984
128,0,0.0264118288250744,0.0605389768530895
129,0,0.0406312894733035,0.0706551740854792
130,0,0.0206579191131764,0.0740096241054088
131,0,0.023760694695258,0.077482572878956
132,0,0.0269305481345535,0.0909252857273816
133,0,0.0332756617370004,0.101450016421365
134,0,0.0179045578583449,0.10893781556597
135,0,0.00660262504914486,0.0212661674262251
136,0,0.00447396030211645,0.0306142840686524
137,0,0.021749916355859,0.0341815137296317
138,0,0.0176131760891771,0.0429051360448168
139,0,0.0149716438481211,0.0634526308764082
140,0,0.0061832342079778,0.0611059195022173
141,0,0.0135063619266532,0.0666800826425603
142,0,0.0345667616010301,0.0687683278364963
143,0,0.0233415801527842,0.0683895836600423
144,0,0.0201991017063012,0.0844869117398337
145,0,0.0442469116315902,0.0908929183166272
146,0,0.042519666322628,0.0985858441196762
147,0,0.0331508378851908,0.111207563528838
148,0,0.032415021165269,0.114113965923886
149,0,0.0499391194658934,0.11212029567059
150,0,0.0607302268583682,0.119641995802582
151,0,0.0674009902505133,0.127337819577552
152,0,0.0437673770526894,0.141171936419391
153,0,0,0
154,0,0,0
155,0,0,0
156,0,0.0203927314789564,0.0385716505484617
157,0,0.0151048954362888,0.0469371206066634
158,0,0.0192607047959617,0.0644702286872435
159,0,0.0355081800298193,0.0825271178888188
160,0,0.0387781029236952,0.0786693869171829
161,0,0.033823547094491,0.0943381875317457
162,0,0.0229866527743675,0.096751533869243
163,0,0.0350681784018063,0.105120042366877
164,0,0.0294718325513977,0.111135335576176
165,0,0.0238579342805175,0.106776085586355
166,0,0.0278583543376748,0.114647231451894
167,0,0.0406562884880916,0.120063982828412
168,0,0.0442208679408465,0.134748298972652
169,0,0.0583943788199148,0.136202146920052
170,0,0.0665240130636133,0.142007549527426
171,0,0.0406542333886608,0.159479992540405
172,0,0.0614586003430026,0.159543295002435
173,0,0.0707037494393662,0.157374283199851
174,0,0.0716391391936256,0.173250516640475
175,0,0,0
176,0,0.0145885835922885,0.0138583324196029
177,0,0.0163237350680492,0.0312534625677144
178,0,0.000393635124982683,0.0349522755909872
179,0,0,0
180,0,0.000924337956232235,0.00954967267534644
181,0,0.0132439316184444,0.0202047176475743
182,0,0.0230991302718257,0.0148315240362744
183,0,0.0242156131359018,0.0339128580081406
184,0,0.00501988655151859,0.0388602064856468
185,0,0.0255326781643592,0.0499027216383106
186,0,0.0222741384677806,0.0631268518122066
187,0,0.0229591440085371,0.0766224354755994
188,0,0,0
189,0,0.00644159209420351,0.00959601960774715
190,0,0.00588624519780443,0.0151511972663496
191,0,0.00815776748352193,0.02571518779213
192,0,0.00498282471808499,0.0360634314529158
193,0,0.0183023082012689,0.0464730663724729
194,0,0.0187394711937547,0.0504675856651412
195,0,0.00130921706790982,0.0640125492780033
196,0,0.0237593759940686,0.0665928519008242
197,0,0.0192067459548955,0.0786176305756034
198,0,0.0192681386355179,0.0821880068660852
199,0,0.0310671332529247,0.0932725379211829
200,0,0.0210104293386349,0.101338531381821
201,0,0,0
202,0,0.0156836735942052,0.0219140711283258
203,0,0.0141853595987138,0.0249474638273097
204,0,0.0127594177452025,0.0340243496249317
205,0,0.010543156830199501,0.0370069734134486
206,0,0.00994550758330098,0.0499463327033641
207,0,0.0182381703602778,0.0555985559966144
208,0,0.0138736355850152,0.0630333879895167
209,0,0.00723455908573117,0.0670104323405373
210,0,0.0253352856824564,0.082690399067447
211,0,0.0184575831152682,0.0837737988020945
212,0,0.0193395890158606,0.0956841568100818
213,0,0.0239553090313199,0.0981374258903734
214,0,0.0229735977272232,0.101080090430989
215,0,0.0368828240637635,0.108504904354451
216,0,0.0485195198137967,0.122296983368947
217,0,0.038001919664982,0.132572875726597
218,0,0.00223763030509979,0.00932606959820922
219,0,0.00561335846535586,0.0215192638890852
220,0,0.00701160260976901,0.0408353395189904
221,0,0.0165029401778409,0.0565267528852034
222,0,0.0105370402619649,0.0569089761129521
223,0,0.0212088919798917,0.065086316683837
224,0,0.024483333178861,0.0662927654231459
225,0,0.0359031433777325,0.0745074442858887
226,0,0.0161560535681494,0.0795155653937574
227,0,0.0193081817155876,0.0857810558119452
228,0,0.0196205225845072,0.0966178440658092
229,0,0.0208957066233758,0.104634682020744
230,0,0.0191418454145742,0.105030051773809
231,0,0.025789092812408,0.115729949037858
232,0,0.031471648644384,0.120152447960593
233,0,0.0342945175615766,0.12514958326557
234,0,0.0286791687819177,0.127271998459634
235,0,0.031778703661464,0.138949901440802
236,0,0.0350000021176277,0.139507093070338
237,0,0.040223472732648,0.151074284608379
238,0,0.0385520789898357,0.160764929540033
239,0,0,0
240,0.00165373311887733,0,0.0189343074227122
241,0,0,0.031228149773335
242,0,0,0.0448707127250984
243,0,0.00752580050453152,0.0639989918592051
244,0,0.0175065716277125,0.0693502755065424
245,0,0.0310387599524587,0.0831750161830627
246,0,0.0301847133757066,0.0998324832387166
247,0,0.0282544624563303,0.101012471251775
248,0,0.0364371602516226,0.101898974704431
249,0,0.0373067858197592,0.111366241563144
250,0,0.0313588224261635,0.1189635564545
251,0,0.0363541084295906,0.12602981391321
252,0,0.0393083919814624,0.130089287369328
253,0,0.0456020514678773,0.131293574660691
254,0,0.0450906726232947,0.138793634806077
255,0,0.0403078860705323,0.144616443699585
256,0,0.042275354498154,0.15414424462669
257,0,0.0457125963418724,0.158024460471191
258,0,0.05813361146544,0.16085725878376
259,0,0.0617213299747278,0.165209483229042
260,0,0.0663920346849955,0.168269252350911
261,0,0.0618043150978902,0.176249525803913
262,0,0.0630608271861991,0.179797555277665
263,0,0,0
264,0,0,0
265,0,0,0
266,0,0.0126096065388436,0.0108409772588866
267,0,0.00627868424117647,0.0171483831175603
268,0,0.00876217779187287,0.029396428809202
269,0,0.014661250310855,0.0263913903765305
270,0,0.019457168285966,0.0394178917319014
271,0,0.0346967388366491,0.051350535788218
272,0,0.0108014513154803,0.0505480120586404
273,0,0,0.00617303683055997
274,0,0,0.013606706781631
275,0,0.00843415917831195,0.0281974808533233
276,0,0.0160997473126717,0.0332494606344512
277,0,0.0155689756223497,0.0440056503183333
278,0,0.0213635299442145,0.0419386381740163
279,0,0.0254397773125322,0.0515644972641571
280,0,0.011965715716028,0.055072575265155
281,0,0.0354383569444144,0.0615426594650643
282,0,0.0327071659950619,0.0685058456179317
283,0,0.0305403158176375,0.0772456909874162
284,0,0.0304574320065736,0.0906228020979063
285,0,0.0128759591057904,0.00548303751030122
286,0,0.00257729022944419,0.0139202736304782
287,0,0.000791690088318544,0.0301524120457479
288,0,0,0.0335246090648626
289,0,0.0220168903298959,0.044843008691916
290,0,0.0178389839957583,0.0498927674668309
291,0,0.012652602178659,0.0627004142758544
292,0,0.0225139665232306,0.0618348626237912
293,0,0.0143519275105509,0.0712605980175472
294,0,0.0292872152037288,0.0777048765148654
295,0,0.0327221197956735,0.0766968092077197
296,0,0.041086624107792,0.0846481501558663
297,0,0.0436748484765954,0.0944859037409854
298,0,0.0374711287228247,0.0949951090129254
299,0,0.0434465916709337,0.100990755078537
300,0,0.0393676549097755,0.118724178614257
301,0,0,0
302,0,0.00259923249596537,0.0152596175739518
303,0,0,0.0166559863182699
304,0,0.00784368108109655,0.0268058700961412
305,0,0.0106549536241467,0.0278190715377795
306,0,0.0069997303737892,0.0370301309958755
307,0,0.0172142467430441,0.045857079999952
308,0,0.0287227803637309,0.0595590604825711
309,0,0.0148132124444827,0.0625177235310687
310,0,0.0305430234397156,0.069933358719454
311,0,0.0221697899628721,0.0756647953805771
312,0,0.0259564153358242,0.0863625573722665
313,0,0.0405157869300952,0.0892228728116789
314,0,0.0345538308477242,0.0975721154782856
315,0,0.0348165358941867,0.106690181301156
316,0,0.0343803411320399,0.11284426116733
317,0,0.0390378297583928,0.117777802904684
318,0,0.0430894586312237,0.123208459573979
319,0,0.0405226870231922,0.131112165105456
320,0,0.0473853522686942,0.137274554989378
321,0,0.0532018941608165,0.142232275048948
322,0,0,0
323,0,0,0.0196206236362466
324,0,0,0.0220965709192132
325,0,0.00456238873689567,0.0354978022682875
326,0,0.0212047925227383,0.0510902493754734
327,0,0.00898469123781102,0.0526565439798033
328,0,0.0279672578254478,0.0660012386019741
329,0,0.0374128578137291,0.0744546485897421
330,0,0.0328500007848901,0.0736213151619321
331,0,0.034088403469522,0.078231606133363
332,0,0.0342600730408965,0.0888433545743428
333,0,0.0240171453256299,0.0914746454078684
334,0,0.0308002721611457,0.101134295601592
335,0,0.0308693151945997,0.102943292525957
336,0,0.0386833391381869,0.116593778925433
337,0,0.03801957589259,0.122943501634653
338,0,0.0441733124423325,0.131516324564701
339,0,0.0453147322728058,0.136364308150662
340,0,0.0429029204781621,0.140994513857725
341,0,0.0487516399139249,0.148568845327421
342,0,0.0461889527583829,0.152922486266929
343,0,0.0474689286924618,0.164930225842683
344,0,0.0398858167913275,0.16468456968563
345,0,0.0554042702824275,0.175047574445457
346,0,0,0
347,0,0.0085560043663036,0.0562186758035827
348,0,0.0166255830696788,0.0621958579685963
349,0,0.0139395252193218,0.0676956743461833
350,0,0.0192431519867143,0.0866646250076194
351,0,0.0402836587433688,0.0977530588394023
352,0,0.0282681028812787,0.102419529317886
353,0,0.0330882401071858,0.105948029078881
354,0,0.0351192153014882,0.119401202180951
355,0,0.0437787714861477,0.1165236811592
356,0,0.0374123030438542,0.123171144324788
357,0,0.0380491262020203,0.128810239395012
358,0,0.042713083085189,0.136649997399906
359,0,0.0463063003731024,0.138579837801577
360,0,0.0424951984271837,0.15469410388652
361,0,0.0602000971632164,0.155423840760074
362,0,0.0404629780577547,0.160401981800503
363,0,0.05878469649535,0.169887922590473
364,0,0.0502129727749288,0.170889725300829
365,0,0.0480950747342308,0.17613909689516
366,0,0.0510623180720389,0.187415893230652
367,0,0.0451754954388336,0.193642861077296
368,0,0.0418625899728579,0.190136269063728
369,0,0.0487734426943618,0.195550173570346
370,0,0,0
371,0,0,0
372,0,0.00553363662267964,0.0108427649095068
373,0,0.00526865558797068,0.0148575534792042
374,0,0,0.0242685070819044
375,0,0.00205064579761387,0.0201037851042181
376,0,0,0.0335777317515703
377,0,0,0.0351171097385968
378,0,0.00989860769306579,0.00481838609985779
379,0,0.000673360729517566,0.0155482507934962
380,0,0.00432636191856306,0.0209380034827489
381,0,0.0121988485426719,0.0261251258941503
382,0,0.0142590336627192,0.0284670261417095
383,0,0.0153498008698339,0.0397918652306699
384,0,0.0267387067094875,0.0431153811648833
385,0,0.0234391933656015,0.0563715227976075
386,0,0.0259923117772227,0.0584237291270547
387,0,0.0228942254677389,0.0610985509542154
388,0,0.0313030325591704,0.0616607518710474
389,0,0.00929574470419978,0.00935149336907383
390,0,0.00286138860600939,0.0186342527569619
391,0,0,0.0282305270924547
392,0,0.0146587165706041,0.0282114874213175
393,0,0.00528146926894282,0.0393767029545554
394,0,0.0125638962330658,0.0445076860791313
395,0,0.0178599435342174,0.0523219408432941
396,0,0.0228435055882184,0.0612309904710314
397,0,0.0242500589327892,0.0684714178354079
398,0,0.0201807607154566,0.0764517393655193
399,0,0.0349607353772498,0.0760032683001943
400,0,0.0523281608069841,0.0850544728329887
401,0,0.0283657161400149,0.0908237748397407
402,0,0.0432272757604849,0.094821227580486
403,0,0.0401540000086639,0.101284460528084
404,0,0,0
405,0,0.0149717723746363,0.0218956644218388
406,0,0.012094174459678,0.0283176854593325
407,0,0.0142941803500216,0.0374393541700479
408,0,0.0149208277281804,0.0457127164331395
409,0,0.0185786610530516,0.0510441113987797
410,0,0.01995537758148,0.0540160546985277
411,0,0.0238967601269253,0.066214270196862
412,0,0.0255706738520028,0.0710201833594328
413,0,0.0342080946391018,0.0746426839108506
414,0,0.0256118295277828,0.0851351284587732
415,0,0.0197224771333228,0.0880864179091178
416,0,0.0297768922788249,0.0978542688560549
417,0,0.0457655429865182,0.106180316429501
418,0,0.0435752049202268,0.113489726135386
419,0,0.0481992250885269,0.112162450516837
420,0,0.0444195210099081,0.120780761514246
421,0,0.0504441398559851,0.123263351847916
422,0,0.0598522798808285,0.12632126642412
423,0,0,0
424,0,0.00822229990559448,0.0131094131353548
425,0,0.00433082839414798,0.0198997536130159
426,0,0.0190605111810337,0.0200191580857957
427,0,0.00243420052107487,0.041047732760643
428,0,0.0110740813666804,0.0423586079098901
429,0,0.0231818317119608,0.0504066913959251
430,0,0.0278903410237359,0.0686570504687516
431,0,0.0253235846019556,0.0668715680037145
432,0,0.0184528047299805,0.0739361221153072
433,0,0.0256972183219326,0.0792656775567371
434,0,0.0261636929691934,0.0868751829860402
435,0,0.0232147427001834,0.0990982611264976
436,0,0.0323355633501014,0.101899747379471
437,0,0.0272912884312961,0.104830751897792
438,0,0.0231532049951329,0.118639302691666
439,0,0.0430891261936328,0.114810214325757
440,0,0.0426196511645008,0.124738148273515
441,0,0.0382509972320462,0.136274935319171
442,0,0.0468934304122892,0.134183513697136
443,0,0.0545139648869435,0.144179085680499
444,0,0.053277661001431,0.144476829782093
445,0,0.0616386856515685,0.149434457116722
446,0,0.0607817800175356,0.153094081825693
447,0,0,0
448,0,0.0120190720117728,0.0359017645000904
449,0,0.0186473798171874,0.0413638492577922
450,0,0.0247799579683011,0.0626957837483005
451,0,0.0265806862793619,0.0648716469043744
452,0,0.0269309425123514,0.0750368336140232
453,0,0.0275232746665086,0.08198728864701
454,0,0.0332312878397459,0.0844206703187418
455,0,0.0270783495014854,0.0976240068888576
456,0,0.032421803672812,0.0992023979393753
457,0,0.0376910919534718,0.1088421142289
458,0,0.0442744407106972,0.115399089329371
459,0,0.0386224159825309,0.118745269853735
460,0,0.0454561986242388,0.128269937804626
461,0,0.0412103740391809,0.132523452660256
462,0,0.0520124139341768,0.138852485565758
463,0,0.0572647280335429,0.144546841355263
464,0,0.0438492787123493,0.154389099551809
465,0,0.0483207206812717,0.160050661836214
466,0,0.0603829216680476,0.159369708897096
467,0,0.0575368419357348,0.161290220358971
468,0,0.0578745852498885,0.173007764820461
469,0,0.0691098426908042,0.17688038192542
470,0,0.0707099171842219,0.176289827068589
471,0,0,0
472,0,0.0173386141387903,0.0713806008494817
473,0,0.0329839455808795,0.0845565703961638
474,0,0.0284016664366935,0.0919884670225462
475,0,0.0307008775354836,0.0942725593648943
476,0,0.0355347808557629,0.104173130793219
477,0,0.0322541206110556,0.102443314061608
478,0,0.0409474292669482,0.115184885372225
479,0,0.0462904608049035,0.126220170351515
480,0,0.0496272632745863,0.132238726185253
481,0,0.051529583392091,0.13071674367613
482,0,0.0530210397239505,0.140584485712733
483,0,0.0563122628412729,0.150496430937428
484,0,0.0655296100098046,0.146023853782415
485,0,0.0520127239676074,0.156365246273331
486,0,0.0579561243614287,0.169801214573532
487,0,0.0534195707220311,0.164540395609388
488,0,0.0642185071309118,0.172032726020595
489,0,0.0582379585093912,0.182674082071401
490,0,0.0749916180315791,0.186373244607958
491,0,0.0679957660492396,0.188428820434777
492,0,0.0709072936337589,0.19674011026773
493,0,0.081642161228862,0.205198335217336
494,0,0.0738295763775597,0.20717330617509
495,0,0.00566102439552114,0.00328004625331028
496,0,0,0.0116875733739578
497,0,0.00467009690114136,0.0124418620582796
498,0,0,0.0254314785250854
499,0,0.00215965034289743,0.0217870404796266
500,0,0,0.0189047206343818
501,0,0.00246643093656001,0.0190091882827065
502,0,0,0.0276045586594203
503,0,0.00908718555082065,0.0279128503492984
504,0,0.0104682281200173,0.0371810134617824
505,0,0.001053957171866,0.0407317824025544
506,0,0.0167084300859143,0.0482936435968125
507,0,0.0081259930917901,0.0429584667340044
508,0,0,0.0601259833874329
509,0,0,0
510,0,0,0.0115343151401983
511,0,0,0.0217637241055868
512,0,0.00105837446544694,0.0251419948756129
513,0,0.021930101693567,0.0370117322103043
514,0,0.0168491696460748,0.0373661437882371
515,0,0.0102560047111177,0.0456151864977785
516,0,0.00180245850759142,0.0502247757611378
517,0,0.0206840951558818,0.0550619927449357
518,0,0.0405417963704769,0.0631732293854483
519,0,0.0208796557854134,0.0659599327786813
520,0,0.0307928602722774,0.070510612076165
521,0,0.0217392727834414,0.0791207986334253
522,0,0.0174784425939438,0.0778608560805379
523,0,0,0
524,0,0.00225933716923806,0.0227884689307116
525,0,0.00824543175626932,0.0203997768173938
526,0,0.010139345023557,0.0352123055288765
527,0,0.00590628949837117,0.0396629601247096
528,0,0.0120628075807796,0.0435388024591864
529,0,0.0178035463387019,0.0549277246785118
530,0,0.0216921258140722,0.0588050762089832
531,0,0,0
532,0,0.020538365894344,0.0756309295929709
533,0,0.027717615294548,0.076295350033719
534,0,0.0226349883962427,0.0791235198850113
535,0,0.0524910796722516,0.0887471421601049
536,0,0.0306254486286709,0.0920929070511719
537,0,0.0311506324103565,0.107348133878394
538,0,0.05018132021444,0.104662640727339
539,0,0.035053055014889,0.113089729394515
540,0,0.0362702324013916,0.113054877704353
541,0,0,0.0059572747240969
542,0,0,0.014323138781688
543,0,0.0208302765932178,0.0314009850742835
544,0,0.00952779891654859,0.038679016524574
545,0,0.030705508795152,0.0486221944512872
546,0,0.0316602854551726,0.0499169432423585
547,0,0.0239934779717764,0.0548935769208988
548,0,0.0173255882585948,0.0661501313089955
549,0,0.0374920053740675,0.0675379572332492
550,0,0.0354364999417559,0.075249526892631
551,0,0.0203236090741957,0.0833910722278187
552,0,0.0269398405297821,0.0946150336339203
553,0,0.0369129929995563,0.0884091143389991
554,0,0.0228923616642064,0.104482832967303
555,0,0.0411327000452261,0.106362278117214
556,0,0.0436322104365319,0.110273854753015
557,0,0.037896593276539,0.117035580084788
558,0,0.0499359263469931,0.125961708662277
559,0,0.0526831987670803,0.130021161476003
560,0,0.0546579485275175,0.133189919501875
561,0,0.0542864186793559,0.138503353309314
562,0,0.0620481779079765,0.145466306884057
563,0,0,0
564,0,0,0.0354256768854873
565,0,0.0218596591576813,0.0383501411597123
566,0,0.0059617101457061,0.0508697081552652
567,0,0.0230068541773368,0.0568596644989482
568,0,0.0200201543610189,0.0718288885406991
569,0,0.0171977768429041,0.0747860254806808
570,0,0.0217308615639001,0.0728135720860318
571,0,0.0259701843871753,0.0879347088256779
572,0,0.0329668153372149,0.0895510704002267
573,0,0.0303063812947494,0.10162463833287
574,0,0.0429581990210657,0.10684452255792
575,0,0.0475769305033896,0.107266897026075
576,0,0.0442364176477944,0.113832827433722
577,0,0.0344390926366635,0.122772444372955
578,0,0.0383657923368627,0.128273037084048
579,0,0.0463818843288092,0.136691607244575
580,0,0.0570547899450455,0.145233243725644
581,0,0.0616365208879657,0.148637557380837
582,0,0.0597998722163958,0.155107474132352
583,0,0.0569224693363606,0.157784484987523
584,0,0.0593264987546346,0.16376898503045
585,0,0.0628248353900453,0.168917378897975
586,0,0.0685815827664829,0.171661277387259
587,0,0,0
588,0,0.02184714021618,0.06419007151305
589,0,0.0171620710131173,0.0693931528445646
590,0,0.0330402951152157,0.0840268198040192
591,0,0.0249296687657356,0.0924589736202412
592,0,0.0256301814823658,0.0907114618178868
593,0,0.0351828511526952,0.106677537636918
594,0,0.0453104306793943,0.109468713572632
595,0,0.0517704091185247,0.113972043350849
596,0,0.0401550676823742,0.120285347081362
597,0,0.0335762829215774,0.121089508199955
598,0,0.0445812985688409,0.134533426338116
599,0,0.0461023062000412,0.135402685200376
600,0,0.0458926312961802,0.142156048524009
601,0,0.0582119229509926,0.147471859612061
602,0,0.0539106534977003,0.154560524469949
603,0,0.0519268965013341,0.157304122820835
604,0,0.0575228866360966,0.16766699609272
605,0,0.0640715366739241,0.172170159489063
606,0,0.0557989289271016,0.181308895267486
607,0,0.0575220107366031,0.18283101572252
608,0,0.0647724773473864,0.191500377192972
609,0,0.0624293137473405,0.186682637211989
610,0,0.081344653897392,0.191596236074366
611,0,0,0
612,0,0.0360817132284077,0.0937992704889388
613,0,0.038964524777408,0.0966343758815552
614,0,0.0544427542455902,0.105392575911214
615,0,0.0502542622082666,0.117596314449138
616,0,0.0476113772078134,0.123425694591956
617,0,0.0583711772751569,0.124680265461608
618,0,0.0514430800393028,0.129850123654034
619,0,0.0443259447807338,0.143966820581372
620,0,0.0572960490103544,0.143106531584138
621,0,0.0560669392916296,0.15068607957885
622,0,0.0523974075051627,0.157548699618689
623,0,0.058288813728911,0.16128991895823
624,0,0.0579465755610631,0.168545891568778
625,0,0.0542538438297989,0.171874466488218
626,0,0.0711425868060956,0.189791188222046
627,0,0.0612183102118701,0.185874592355031
628,0,0.0697402307186573,0.18646084647987
629,0,0.0624683089261578,0.195274967601846
630,0,0.081100612265149,0.201440241246447
631,0,0.0760373173696265,0.209211518691085
632,0,0.0780775623392772,0.203159255302014
633,0,0.0761585380790738,0.209274269777928
634,0,0.0836295993580324,0.221406616735456
635,0,0,0
636,0,0,0
637,0,0.00945904755389125,0.00807376890942575
638,0,0.0036145020928909,0.013873582508522
639,0,0,0.00527567477348939
640,0,0,0.0128493115463155
641,0,0.00916871600885667,0.0211073441854424
642,0,0,0.0267111894866776
643,0,0.0130718452968885,0.0297838023012547
644,0,0.0209028576566465,0.036142521750949
645,0,0.0006344743264027,0.0434265524690578
646,0,0.023382274721255,0.0422127900557329
647,0,0,0.00742548037943412
648,0,0.00138845153285592,0.0154969724731129
649,0,0.00235425759009708,0.0218586276024976
650,0,0.0212019944908521,0.0290941439300534
651,0,0.000350955199035057,0.0335096716387621
652,0,0.0243319301003063,0.045276088394426
653,0,0.00874094867203822,0.0474512133395828
654,0,0.00909550652218381,0.0530021662032427
655,0,0.0184968578540402,0.0610791517699717
656,0,0.0184729324331927,0.0626018510355474
657,0,0.018405872767984,0.0673016777973432
658,0,0.0232825286845619,0.0733999881631416
659,0,0,0
660,0,0.00431688182779478,0.00991323597468564
661,0,0,0.0157809380673525
662,0,0.0135652077317256,0.0220859802197776
663,0,0.0145087390799172,0.0307013644061746
664,0,0.000357003703271326,0.0350850691277884
665,0,0.00756247984856672,0.0455899907524007
666,0,0.00759674436417789,0.0549543084969675
667,0,0.0196505022827773,0.0554321242842199
668,0,0.0277973443581331,0.0695156941167391
669,0,0.0166333316834132,0.0689254419548053
670,0,0.0314555704491118,0.0779098059022979
671,0,0.0306312454019916,0.0867235949721763
672,0,0.0256811383081388,0.0899380131372793
673,0,0.0266315760638193,0.0965045993239264
674,0,0.0317772721063038,0.0983081789867665
675,0,0.0282576046921498,0.10077539063219
676,0,0,0
677,0,0.00973567152156739,0.012149093947724
678,0,0.0064194382219841,0.018818433809741
679,0,0.00500212340691036,0.0295211681938492
680,0,0.00392283105206366,0.0386138774673456
681,0,0.0224531940924827,0.0414286908246774
682,0,0.0207257243106297,0.0472523421550992
683,0,0.00921973847003112,0.0536303350393177
684,0,0.0181112760670489,0.0614194833912468
685,0,0.0244324853567694,0.0647277837682619
686,0,0.0295448811994643,0.0743164698541745
687,0,0.0278634498175959,0.0770679700155112
688,0,0.0148657570047554,0.0869882343830481
689,0,0.0364705476462884,0.0891481179443915
690,0,0.0470237208786052,0.101310801177018
691,0,0.0274907491081861,0.105426863074953
692,0,0.039824782799367,0.106494621739565
693,0,0.0425295400949902,0.118755752106263
694,0,0.0499979411756143,0.117277877306273
695,0,0.0536296807901861,0.123586783185567
696,0,0.0419694229526449,0.125156769988335
697,0,0,0
698,0,0,0.0253029676753399
699,0,0.0109236910955615,0.0258527604365998
700,0.000189476030438958,0,0.030194420968396
701,0,0.00338191035520259,0.0475203255721043
702,0,0.0113122943794269,0.0517841950107986
703,0,0.014659407079379,0.0613023684988254
704,0,0.0269438374118658,0.0703544354629871
705,0,0.0297190467627836,0.0689957683627757
706,0,0.0215778914644563,0.0758094085458692
707,0,0.0183974202824088,0.0854747877057419
708,0,0.0387020760338955,0.0893724576781351
709,0,0.0388752334606792,0.101067263972946
710,0,0.0393527927298316,0.0973302234991009
711,0,0.0380264127113187,0.102359603013642
712,0,0.0398640468582907,0.111162288819745
713,0,0.0437780914174365,0.117606562029008
714,0,0.0417640393584407,0.125556107351569
715,0,0.061462354683385,0.124578466790336
716,0,0.0525929288411112,0.137454105314589
717,0,0.0585767198358309,0.141537606741872
718,0,0.0418580006831484,0.146665990877925
719,0,0.0531093060393482,0.145879092562982
720,0,0.0461686100218056,0.154126329995827
721,0,0,0
722,0,0.00391654785651173,0.0533604366877386
723,0,0.0111001732161423,0.0625550022048871
724,0,0.0317616299223551,0.0658441210369881
725,0,0.0243537091591806,0.0741654317375719
726,0,0.0199363154541796,0.0812847164740065
727,0,0.0197893327619876,0.0890478424403239
728,0,0.0316535406983495,0.0938341170943311
729,0,0.0422419015533865,0.0965026454554081
730,0,0.0230508519341985,0.10592604863774
731,0,0.0318253659045004,0.11376043626435
732,0,0.0482763547348317,0.117546656960526
733,0,0.0339598189271041,0.125977330073266
734,0,0.0394085946865823,0.13344710520733
735,0,0.0433163195280619,0.134881154653591
736,0,0.0595488419037399,0.139669389363801
737,0,0.0355416709676338,0.144876143854085
738,0,0.0514085848771554,0.14941587568394
739,0,0.0485108386194703,0.157839809435336
740,0,0.0586422408736941,0.164312272938517
741,0,0.0578718558563653,0.168776176015958
742,0,0.0647452511549825,0.175968430311663
743,0,0.0585784333333231,0.175503214721396
744,0,0.0616085635935251,0.177744529959956
745,0,0,0
746,0,0.0384766744299873,0.0840258498906348
747,0,0.0234424180070794,0.0881949046076325
748,0,0.0262773808555033,0.0899410893889094
749,0,0.0227933524877928,0.104418130894925
750,0,0.0441700212943134,0.109292273619241
751,0,0.0405817492000752,0.11809811433663
752,0,0.0500455173841881,0.124827025875203
753,0,0.0372469484568586,0.130861970644
754,0,0.0416468466395429,0.135112503523352
755,0,0.043670532540289,0.144054095801984
756,0,0.0459711114312028,0.143364363543793
757,0,0.0494219240100977,0.152197312224082
758,0,0.0629597661963818,0.155897565739155
759,0,0.0603775998009693,0.16053879839154
760,0,0.0613384243145276,0.168301027962105
761,0,0.0633187994674795,0.171121877700469
762,0,0.0550097134730944,0.174307691311419
763,0,0.0638541535603845,0.184574280538077
764,0,0.0656766438522981,0.188424283620344
765,0,0.0723028260826103,0.193214448199741
766,0,0.0637916567638366,0.194494476258663
767,0,0.0614112951234417,0.200743913032022
768,0,0.0763570299121001,0.207045309933607
769,0,0,0
770,0,0.0399971149519374,0.103944670037875
771,0,0.0373467399441089,0.114365820552509
772,0,0.0465864058800754,0.123373816772352
773,0,0.0495507429563047,0.125051845685905
774,0,0.0542269679648437,0.14685333643357
775,0,0.0463142060188838,0.146902578522947
776,0,0.0487907303098662,0.151979111824496
777,0,0.05893491317439,0.152221211232267
778,0,0.0614931107843384,0.161215605203112
779,0,0.0675544006976628,0.163130968265094
780,0,0.0675677986622536,0.167286761964842
781,0,0.068158549006505,0.170283175738255
782,0,0.074589227463879,0.182030117495067
783,0,0.0751609845944213,0.181418134064278
784,0,0.0805279676759365,0.187057635595402
785,0,0.0726733115232364,0.194578271765288
786,0,0.0791190788146073,0.199612039530115
787,0,0.0723292832102432,0.20151963125658
788,0,0.0766728510105991,0.20777614285277
789,0,0.0783952814668848,0.217489932091008
790,0,0.0819013900999383,0.220621135506423
