DMU,(O)Demand,(O)PctDemand s,(O)Risk
1630,0.821789,0.958059863951108,1.46178439024184
1631,0.824194,0.961157039836723,1.4663113025607
1632,0.827825,0.965681686317748,1.47301745232443
1633,0.829664,0.968113507567405,1.47653290706054
1634,0.833525,0.972087065466918,1.48368262698766
1635,0.836222,0.974198834047219,1.48878208949617
1636,0.838964,0.976287742932504,1.49425991830448
1637,0.841972,0.978532827500141,1.50078971931371
1638,0.845819,0.98176007937883,1.50880839263593
1639,0.846983,0.981882725799667,1.51203204049071
1640,0.849719,0.983838776221996,1.51805171737217
1641,0.852494,0.985017394910663,1.52203052169248
1642,0.856069,0.986361291093362,1.52549244513169
1643,0.858125,0.985973680569498,1.52626713127995
1644,0.861558,0.987569247318072,1.53242421753449
1645,0.863433,0.987537543814215,1.53689780738844
1646,0.866419,0.988792209582314,1.54334077412625
1647,0.868586,0.990621404931539,1.55050691601798
1648,0.870717,0.993009981744797,1.5584585304632
1649,0.818925,0.950139,1.450707
1650,0.821922,0.963022,1.48589863991077
1651,0.8261,0.965257849269449,1.49108174440148
1652,0.828042,0.967782116304959,1.49471735392275
1653,0.830942,0.971423748978809,1.50008109252607
1654,0.833914,0.975147609166161,1.50557381728696
1655,0.836592,0.978525709190319,1.51053474003508
1656,0.840047,0.982810847559915,1.51689768714471
1657,0.842497,0.985918378506117,1.52144495109117
1658,0.845581,0.989936026202562,1.52677362076956
1659,0.849003,0.992838067540338,1.53385958579742
1660,0.851369,0.994332153923709,1.53914500362862
1661,0.853869,0.995992584117758,1.54466485605982
1662,0.856961,0.998352138385336,1.55124882650074
1663,0.859519,1.00009791569612,1.55685954931938
1664,0.862139,1.00192467151114,1.56257555418167
1665,0.864436,1.0030615765858,1.56688055915769
1666,0.867775,1.00416486567857,1.56990439854737
1667,0.869614,1.00369327259394,1.57131461212641
1668,0.873114,1.00553277225023,1.57860967322068
1669,0.873206,1.00346584803764,1.57973485572354
1670,0.876703,1.00533002105109,1.58701208031062
1671,0.878931,1.00575159721496,1.59198660061014
1672,0.881772,1.00688856962429,1.59806527868648
1673,0.832008,0.958056,1.469659
1674,0.834767,0.97548178488886,1.53360426652728
1675,0.838489,0.980082728320066,1.54037409958034
1676,0.840836,0.983074645218279,1.54461843948579
1677,0.843472,0.98640233709738,1.54939424539643
1678,0.847008,0.990780812404526,1.55582375040797
1679,0.848656,0.992948847774475,1.55878582160067
1680,0.852158,0.997284170956533,1.56515378908333
1681,0.854564,1.00237657949603,1.56623438786624
1682,0.856886,1.00495904463249,1.57015176966773
1683,0.859061,1.00673945948709,1.57466924642337
1684,0.862936,1.01051699112288,1.58229947728716
1685,0.864636,1.01175273332097,1.58593799835418
1686,0.867972,1.0146732393313,1.59272236552484
1687,0.870119,1.01594677998608,1.59748736463409
1688,0.872989,1.01807320600864,1.6035739325501
1689,0.875364,1.019630592698,1.6087457551433
1690,0.878372,1.02055137085861,1.61158008173206
1691,0.879964,1.02009697079103,1.6145995029072
1692,0.881697,1.01991820728238,1.61858206656603
1693,0.884578,1.02108263675039,1.62466649369017
1694,0.887331,1.02211177514941,1.63051125609211
1695,0.889303,1.02225569745258,1.63491560637176
1696,0.891358,1.0225108451235,1.63946674200578
1697,0.842661,0.962736,1.49301381796575
1698,0.846806,0.989891453522209,1.58146739631917
1699,0.849575,0.993373122031027,1.58638896888312
1700,0.852108,0.996576922408087,1.59087182667699
1701,0.855181,1.00041047792031,1.59636469002279
1702,0.857675,1.00356493544613,1.60077854130754
1703,0.859633,1.00616793682277,1.60406943727812
1704,0.8626,1.01328218634558,1.60390394042175
1705,0.865275,1.01727622849621,1.60701629909759
1706,0.867806,1.01947423991662,1.61210140879048
1707,0.870781,1.0221990772231,1.61800874180173
1708,0.873575,1.02471633438667,1.62357733710667
1709,0.875556,1.02628558732274,1.62763213960938
1710,0.878703,1.02922682318165,1.63385190396218
1711,0.879833,1.02981140336922,1.63631838017262
1712,0.882514,1.03221751795806,1.64166637565306
1713,0.884228,1.03335528076203,1.64530388329313
1714,0.888192,1.03608776813439,1.65251361665665
1715,0.889731,1.03568312211752,1.65603323841213
1716,0.892153,1.03632277622927,1.66119145731345
1717,0.893764,1.03603634839574,1.66483482675965
1718,0.895986,1.03647436223658,1.66961149314898
1719,0.898031,1.03672248797612,1.67405389717728
1720,0.899936,1.03682433931773,1.67823074364564
1721,0.855494,0.950387,1.511309
1722,0.859486,1.0050400704967,1.62974595715293
1723,0.860486,1.00644788627956,1.6312273784416
1724,0.862281,1.00878306894712,1.63422021028591
1725,0.864894,1.01207323048713,1.63876681801025
1726,0.867744,1.01717470536475,1.64130574352119
1727,0.869511,1.02167018403972,1.64047047616403
1728,0.873064,1.02511385340521,1.64733984528643
1729,0.875231,1.02693475395981,1.65159299413795
1730,0.877658,1.02906617057573,1.6563355344575
1731,0.880906,1.03216469542143,1.66262646770491
1732,0.882603,1.03345086751962,1.66598890748035
1733,0.885678,1.03635557398936,1.6719513008754
1734,0.88725,1.03750659355437,1.67507524564759
1735,0.890228,1.04021905105305,1.68077480616768
1736,0.892747,1.04237076888458,1.68558147676292
1737,0.894619,1.04276999370326,1.68948586056514
1738,0.897136,1.04360908672971,1.69470914351761
1739,0.899572,1.04436689987379,1.69977651168185
1740,0.900778,1.04371244334911,1.7025162220979
1741,0.902722,1.0439296562945,1.70664707394417
1742,0.904886,1.04441541743837,1.71119067721789
1743,0.906756,1.04457589842003,1.71517515709337
1744,0.909381,1.0456189473532,1.7205848832576
1745,0.865081,0.968265,1.53521828680504
1746,0.868203,1.0155438954134,1.66970595513462
1747,0.87085,1.01887253757809,1.67423181025097
1748,0.873531,1.02223928846795,1.67882709032244
1749,0.875375,1.027171369366,1.67764952290267
1750,0.87815,1.02971195194092,1.6829657293871
1751,0.880486,1.03174267118546,1.68744061086157
1752,0.883353,1.0344003511155,1.69293316096587
1753,0.886078,1.0368960948069,1.69815358264429
1754,0.887706,1.03810358991024,1.70126299719028
1755,0.890306,1.04034611552378,1.70614057012359
1756,0.892542,1.04216876219924,1.71032131135609
1757,0.894289,1.04342654518973,1.71356581935452
1758,0.896667,1.0454264396947,1.71802017542747
1759,0.898528,1.04626546460901,1.72166645240553
1760,0.901017,1.04709541523204,1.72675709975041
1761,0.903381,1.04779282252474,1.73160621292273
1762,0.904703,1.04729678222849,1.73445566344088
1763,0.907467,1.04848401283338,1.74006747635125
1764,0.909261,1.04856321029486,1.74381734058614
1765,0.911125,1.04903559052764,1.74779430161028
1766,0.913106,1.05069379189085,1.75232465179762
1767,0.914964,1.05221468045203,1.75661400468536
1768,0.917481,1.05449721824109,1.76216410284456
1769,0.875192,0.969580805749037,1.5561934963666
1770,0.877431,1.02663446378775,1.7098205950266
1771,0.879236,1.03002307799502,1.71095788088454
1772,0.882942,1.03399005168011,1.71755930640311
1773,0.884722,1.03538136125142,1.72086127447511
1774,0.888156,1.03866416091478,1.72733835014899
1775,0.890119,1.04016337401968,1.73089567940452
1776,0.891914,1.04147266171011,1.73412841218586
1777,0.894017,1.04314775162897,1.73796199540352
1778,0.896503,1.04527517644178,1.74254190864627
1779,0.898119,1.0463939888824,1.74543267815933
1780,0.900947,1.0489302715332,1.75068064413633
1781,0.903603,1.0511375594267,1.75563922077702
1782,0.904717,1.05039114962386,1.75798344672277
1783,0.907342,1.05141384182758,1.76326243974339
1784,0.908472,1.0507186526592,1.76563488183709
1785,0.911036,1.0524398014755,1.77103130644852
1786,0.913,1.05406814632818,1.77544879309466
1787,0.914775,1.05548268400554,1.77949463018544
1788,0.916603,1.05696279162928,1.78363943211747
1789,0.917897,1.05783179993414,1.78674073740235
1790,0.919333,1.05886931847242,1.79011390298868
1791,0.921914,1.06122955353966,1.79571292130338
1792,0.923403,1.06233659727857,1.79918134949374
1793,0.800397,0.901072,1.277741
1794,0.802817,0.909009659980849,1.30304303579614
1795,0.804669,0.918319,1.30659542929215
1796,0.809167,0.91487460683075,1.31385339292703
1797,0.811025,0.91632586816499,1.3171171643264
1798,0.813242,0.91801766964948,1.32434556269292
1799,0.802408,0.91959,1.32664551117429
1800,0.804628,0.916617967359864,1.32877702417637
1801,0.807903,0.934532,1.33581112592239
1802,0.812393395068975,0.944273,1.34673536037436
1803,0.813231,0.939475,1.34809536780147
1804,0.816361,0.927127821254606,1.348197063794
1805,0.819261,0.929730442614851,1.35299696344646
1806,0.822475,0.932694134140867,1.35831535648276
1807,0.825525,0.934857028005097,1.36329913055822
1808,0.828967,0.938135805702717,1.37481480058017
1809,0.802575,0.932635,1.34636336942697
1810,0.805881,0.933162,1.35154782605396
1811,0.808878,0.933471,1.3584709362784
1812,0.810283,0.932588,1.341152
1813,0.815236,0.932431751215519,1.37035800324495
1814,0.818489,0.935412939666333,1.37566320754219
1815,0.821169,0.937744513366535,1.38000650485102
1816,0.823322,0.939480370666685,1.38346550129779
1817,0.827636,0.943686670783068,1.39055672858701
1818,0.828958,0.944486592913566,1.3926220685003
1819,0.832661,0.946968928515398,1.39788391281154
1820,0.835403,0.948261149903474,1.4014545992734
1821,0.839106,0.951797041702133,1.41041835636616
1822,0.840333,0.953178645592012,1.41734782536584
1823,0.800806,0.934638,1.364798
1824,0.804536,0.935874,1.363148
1825,0.808264,0.91945,1.362134
1826,0.811092,0.918598,1.367132
1827,0.814036,0.938930529241076,1.38687442155649
1828,0.816514,0.940768203771443,1.39178034171511
1829,0.8195,0.943199487645487,1.39754660117062
1830,0.823017,0.946248779157392,1.40421381334138
1831,0.825469,0.948080946218283,1.40905902493286
1832,0.828494,0.950578994154885,1.41487712727727
1833,0.832028,0.953742350089194,1.42122906139576
1834,0.834122,0.955403993940647,1.42448947365285
1835,0.838219,0.95921428581421,1.43105600921952
1836,0.839292,0.958588308192155,1.43170119902907
1837,0.842464,0.960375246515421,1.43593691929548
1838,0.846011,0.96259957459258,1.44081814818726
1839,0.847572,0.962898992052953,1.44338950479034
1840,0.851064,0.966846705298333,1.45402811135036
1841,0.853397,0.969477851032421,1.46266045533915
1842,0.802225,0.957585,1.387585
1843,0.806017,0.956763969984456,1.39396320873307
1844,0.808325,0.954230623339094,1.39777658235054
1845,0.811506,0.952779859339965,1.40310132785085
1846,0.8146,0.951272665619817,1.40827719441341
1847,0.818981,0.95130555683125,1.41567927689776
1848,0.822067,0.952751558975665,1.42074550890565
1849,0.825461,0.956402000222222,1.42719822572989
1850,0.827314,0.95755063512736,1.43100954516308
1851,0.830178,0.959878135231181,1.43656429464746
1852,0.832169,0.961204600622719,1.44060329444901
1853,0.835375,0.963942253056004,1.44674089194101
1854,0.839406,0.967637167042823,1.45430404245191
1855,0.841322,0.968900607706079,1.45819884144366
1856,0.844281,0.971322308023786,1.46407812087428
1857,0.846856,0.972650224737849,1.46879554318459
1858,0.849328,0.97272952308988,1.47044123354563
1859,0.852219,0.973669168539955,1.47335637141932
1860,0.854328,0.974271560520955,1.47571933013903
1861,0.857694,0.976319273285227,1.48026197157623
1862,0.859947,0.978377886147301,1.48708576009863
1863,0.862922,0.981734867738889,1.49670909871833
1864,0.865017,0.984090856107256,1.5047784809351
1865,0.8137,0.944563,1.405247
1866,0.814789,0.966417391870705,1.43148565078996
1867,0.81915,0.959586737272971,1.43883900117081
1868,0.821336,0.950960770847905,1.44253008163874
1869,0.825586,0.957362069365558,1.44942444388018
1870,0.827539,0.961800622054079,1.45226672054047
1871,0.830444,0.965489179342856,1.457757793792
1872,0.833492,0.969341621281901,1.46349690582848
1873,0.837239,0.974004982113445,1.4704608352848
1874,0.839692,0.976151698948191,1.47519253452504
1875,0.841519,0.977275668707129,1.47883357996928
1876,0.845486,0.980891890926056,1.48623230111231
1877,0.847394,0.982126125990146,1.49000870388588
1878,0.851133,0.985471183262965,1.49706719414282
1879,0.852636,0.986012704313396,1.50098810894129
1880,0.857206,0.990108490537107,1.51030020826285
1881,0.857997,0.989847671227882,1.51294529596985
1882,0.861422,0.991090604644811,1.516316595607
1883,0.864242,0.991615211264409,1.51854228899498
1884,0.865433,0.990293358682361,1.51792847669141
1885,0.868558,0.99134685529583,1.52180356662566
1886,0.871403,0.992767077385442,1.52848965782646
1887,0.873028,0.994583180174003,1.53561353777656
1888,0.8754,0.99725054163182,1.54402091208695
1889,0.825594,0.945959,1.425995
1890,0.829225,0.977673046066608,1.47794556045329
1891,0.83245,0.969078086455675,1.48305856131533
1892,0.834783,0.972860659669957,1.48650221755322
1893,0.837744,0.976601948487673,1.49200751810292
1894,0.840908,0.980577790897129,1.49787268129072
1895,0.842467,0.98267953160836,1.50087690960369
1896,0.846356,0.98749682630854,1.5080303079876
1897,0.848725,0.990538729335462,1.51247385160686
1898,0.851969,0.994500496144131,1.51847964709205
1899,0.853989,0.99584630490595,1.52235741115287
1900,0.856283,0.997520145723469,1.52672128422862
1901,0.858286,0.998639510940777,1.53137302641793
1902,0.861717,1.00141527608436,1.53861368842151
1903,0.864953,1.0039709004146,1.54550021975474
1904,0.867178,1.00536104023776,1.55057292771764
1905,0.869325,1.00667009040306,1.5554975740735
1906,0.871344,1.00680946943444,1.5575765098059
1907,0.874594,1.00786243610135,1.56054191315675
1908,0.878047,1.00916275253364,1.56388365174369
1909,0.878236,1.00715038724926,1.56460892978562
1910,0.881014,1.00821914083588,1.57064633333899
1911,0.883717,1.00921467740653,1.57654354568814
1912,0.886408,1.01107909042175,1.58368769570355
1913,0.838144,0.951633,1.449716
1914,0.839808,0.984582415381495,1.51683162532991
1915,0.843658,0.985753368388937,1.52408513366504
1916,0.846111,0.988867931190594,1.52863402277973
1917,0.849411,0.992970565739008,1.53471228400268
1918,0.850206,0.994142560443546,1.53626344883028
1919,0.854103,0.998939654069582,1.54341873996101
1920,0.857753,1.00344664552539,1.55012711087746
1921,0.859281,1.00546936434643,1.55299974310575
1922,0.862658,1.00965377084831,1.55921322928714
1923,0.865561,1.01303955558854,1.56432169701871
1924,0.867231,1.01376557571853,1.56831019738122
1925,0.869933,1.0156929809213,1.57416656802223
1926,0.872947,1.01799229285023,1.58058149872556
1927,0.875906,1.02023459434639,1.5868912283587
1928,0.878011,1.02149040947978,1.59164726770514
1929,0.879747,1.02232665570105,1.59572672153107
1930,0.882014,1.02325425775726,1.59940843689748
1931,0.884314,1.0232396532528,1.60064168144151
1932,0.886872,1.02372493434249,1.60375697077179
1933,0.889317,1.02441517068866,1.60911132015521
1934,0.890947,1.02418222061198,1.61298418961452
1935,0.893608,1.02514930069005,1.61871709862007
1936,0.895964,1.02577937953852,1.62389187541846
1937,0.848925,0.952543,1.473164
1938,0.852658,0.996947341989576,1.56547338569721
1939,0.854725,0.999024064715267,1.57021083713794
1940,0.857031,1.00196126787236,1.57438169480143
1941,0.860256,1.00597111035068,1.58024125160766
1942,0.862914,1.00931627533412,1.58505970453574
1943,0.865531,1.01261171592539,1.58980332456946
1944,0.868217,1.01598615653665,1.59467415051283
1945,0.871036,1.02008790923304,1.59887000403705
1946,0.873706,1.02506245673057,1.60071238053979
1947,0.875147,1.02600055355161,1.60387209206954
1948,0.877964,1.02855778384361,1.60954947782143
1949,0.880967,1.03133743388335,1.61556473428647
1950,0.883064,1.03306146638447,1.61991504864015
1951,0.885903,1.03527356134845,1.6258667969268
1952,0.886731,1.03504526925245,1.62818467383984
1953,0.888814,1.0362925251105,1.63279983756571
1954,0.891744,1.03848053148237,1.63882810618237
1955,0.894667,1.03921886624954,1.64117636785556
1956,0.896933,1.03966166002533,1.64577414107965
1957,0.898403,1.03924316082931,1.64925023488379
1958,0.900661,1.0397520198899,1.65416709867576
1959,0.902122,1.03935635912371,1.65761447009383
1960,0.904558,1.04009891902883,1.66284789914193
1961,0.860003,0.965945,1.49404463679153
1962,0.864133,1.01010616056411,1.61263532837941
1963,0.865881,1.01238789917671,1.61566250451252
1964,0.868536,1.01572810406123,1.62038403613182
1965,0.870414,1.01815770808815,1.6236578508299
1966,0.872889,1.02128371430982,1.62804720449076
1967,0.875775,1.02488896221105,1.63320473040436
1968,0.87755,1.02919004535644,1.63308975930083
1969,0.880647,1.03561045406267,1.63435480330785
1970,0.882572,1.03711598290372,1.63830898701556
1971,0.885436,1.03973030130688,1.64400352597518
1972,0.886428,1.04015245057068,1.64621925058126
1973,0.889,1.04243478520745,1.65136614181748
1974,0.892142,1.04538980027137,1.6575696733975
1975,0.893886,1.04671156369177,1.66117330676451
1976,0.896403,1.04894379182825,1.66621079093269
1977,0.897633,1.04967562386262,1.66885320747992
1978,0.900047,1.05150663247769,1.67387951350656
1979,0.901781,1.0515270442291,1.67674775755004
1980,0.904808,1.0529262638953,1.68301831893821
1981,0.906164,1.05239482673045,1.68617649431721
1982,0.908464,1.05297507437123,1.69108662399331
1983,0.911278,1.05416284466556,1.69695000878699
1984,0.912789,1.0538566415733,1.70038297353529
1985,0.871417,0.96403,1.510924
1986,0.873819,1.02174631115911,1.65464468033112
1987,0.875942,1.02446112727409,1.6582761287281
1988,0.877606,1.02663708404809,1.66104202972127
1989,0.879728,1.02934682061724,1.66467812277479
1990,0.883067,1.0335911472984,1.67044003311883
1991,0.885211,1.03959972733495,1.66887510740562
1992,0.887072,1.04212015740063,1.6711197577928
1993,0.889994,1.04484497708975,1.67680075772952
1994,0.892247,1.04678894517275,1.68122018939426
1995,0.894869,1.04917052766898,1.68633373955629
1996,0.897053,1.0510432539449,1.69062073879465
1997,0.898403,1.05194436329783,1.69333456687147
1998,0.900653,1.05390469160351,1.69774339312796
1999,0.901742,1.05451196624324,1.69996234865416
2000,0.905664,1.05836788023776,1.70746032176733
2001,0.906133,1.05814895785627,1.70840803194447
2002,0.908425,1.05906783734864,1.71310991876305
2003,0.910269,1.05918842354,1.71705605297121
2004,0.912289,1.05952783973973,1.72133093677935
2005,0.914842,1.06049853501149,1.72660866819037
2006,0.916517,1.06046423003299,1.73022636953305
2007,0.917786,1.05997548774296,1.73307407206298
2008,0.919531,1.06005142573719,1.73681716531958
2009,0.880636,0.976823,1.531947
2010,0.882808,1.03256074219102,1.69452684129424
2011,0.884683,1.034980233376,1.69759759453911
2012,0.886711,1.03757683423236,1.70096632946654
2013,0.889178,1.04219715555034,1.70276135688984
2014,0.891153,1.04557123101128,1.70414774340665
2015,0.893531,1.04766871663328,1.70871589574571
2016,0.895339,1.04910298463774,1.71219387369343
2017,0.897906,1.05143147959003,1.71712317291239
2018,0.900528,1.05382855713186,1.7221575271785
2019,0.903033,1.05609286732692,1.72696800810968
2020,0.903475,1.05584434043283,1.72773926866926
2021,0.906811,1.05897661553747,1.73403912428561
2022,0.907864,1.05944799863906,1.73597387967039
2023,0.910075,1.06127678237744,1.74012353611193
2024,0.912494,1.06278042857332,1.74485568247291
2025,0.913128,1.06151607851958,1.74639883198768
2026,0.916153,1.06304533643987,1.75251255560248
2027,0.918819,1.06416747322359,1.75793798749875
2028,0.919522,1.06303029942373,1.75960534505092
2029,0.921314,1.06316792819379,1.76335400533757
2030,0.922972,1.06316451814849,1.76684395023178
2031,0.925186,1.06450464662262,1.77161641772881
2032,0.926236,1.06511576577453,1.77434815253497
2033,0.802781,0.924317,1.265741
2034,0.804614,0.915633,1.27038523654562
2035,0.806581,0.907907892119425,1.27506787454396
2036,0.800797,0.922156,1.287982
2037,0.803692,0.913644,1.2904980468076
2038,0.806625,0.920597,1.29451823159451
2039,0.808839,0.915269540874846,1.29931856039376
2040,0.812886,0.918900889949252,1.30582260170902
2041,0.815142,0.920748157934961,1.30972521991125
2042,0.818139,0.923496338180118,1.31488489088899
2043,0.821044,0.926145187336553,1.31989426219614
2044,0.80015,0.912938,1.304968
2045,0.802806,0.934535,1.31140566210457
2046,0.806311,0.921597,1.3160458181934
2047,0.80785,0.919587718628374,1.31813989211899
2048,0.8109,0.923759,1.32339124997995
2049,0.814656,0.931988,1.33079514543004
2050,0.817406,0.928397766551156,1.33432646472021
2051,0.821097,0.931917380600552,1.34054496184537
2052,0.82185,0.932108368197718,1.3419651041452
2053,0.825769,0.935895717274309,1.34855326370345
2054,0.827875,0.937632697333558,1.35217936526035
2055,0.831306,0.940875055803293,1.35796825228277
2056,0.834267,0.943589422410906,1.3629882402452
2057,0.800397,0.924287,1.328236
2058,0.804267,0.929216761733471,1.33307846473798
2059,0.806239,0.945677,1.33783286027331
2060,0.809956,0.936271,1.34379051080711
2061,0.813103,0.939053,1.3495514519692
2062,0.815739,0.933088936821843,1.35449683465407
2063,0.818903,0.937914,1.32931
2064,0.822311,0.93900497001317,1.36590842680574
2065,0.824453,0.940730169472185,1.36942108212571
2066,0.827678,0.94369657403456,1.37473295021503
2067,0.829944,0.945574789646958,1.37845229533034
2068,0.832722,0.94804184801818,1.38302236672143
2069,0.836058,0.951148689243313,1.38851947330731
2070,0.838836,0.953625129424753,1.3930901348146
2071,0.841514,0.955992740390806,1.39749502751399
2072,0.844531,0.95834673453024,1.40214954753807
2073,0.846403,0.959012234007824,1.40540797297907
2074,0.801231,0.920997,1.348255
2075,0.805467,0.942193564969575,1.35571068733718
2076,0.808406,0.945416186817389,1.361031868338
2077,0.811328,0.930519,1.345655
2078,0.815464,0.935876,1.348456
2079,0.817672,0.946058,1.348628
2080,0.820825,0.942912,1.345329
2081,0.824011,0.947661824498228,1.38835205557267
2082,0.826697,0.949763821899565,1.39366581892951
2083,0.829378,0.951867932281119,1.39896487885953
2084,0.831511,0.953351439374435,1.40333294021522
2085,0.835047,0.956450706218477,1.41006309772444
2086,0.838742,0.959912591060865,1.41627938470877
2087,0.840228,0.960892352328639,1.41858707867016
2088,0.843136,0.963504320989165,1.42329726221762
2089,0.845558,0.965565992040279,1.42718845102393
2090,0.848486,0.96821044810634,1.43193508918875
2091,0.850244,0.968874571977583,1.4342035269814
2092,0.853292,0.970558238684169,1.43829566804026
2093,0.856428,0.972352236260012,1.44254214272176
2094,0.860372,0.976339184272527,1.45234456510578
2095,0.806956,0.957678,1.366747
2096,0.808794,0.957457594256183,1.3817685391836
2097,0.812264,0.961181638413468,1.38831755417733
2098,0.814539,0.963569502985474,1.39240177521835
2099,0.819542,0.936456,1.371109
2100,0.821892,0.940597,1.366935
2101,0.823517,0.951594,1.366186
2102,0.827406,0.945015,1.369473
2103,0.830322,0.940576,1.36765
2104,0.833669,0.962742943324845,1.42489855086868
2105,0.836189,0.964651039515708,1.42983945741286
2106,0.838133,0.965903412347634,1.43378988986801
2107,0.841136,0.968384250869846,1.43954687300488
2108,0.844956,0.971811380493441,1.44669849466234
2109,0.847106,0.973324325471033,1.45098667776326
2110,0.849944,0.975635295119639,1.45644856728919
2111,0.852556,0.977739955097134,1.4613147733484
2112,0.855453,0.980342283672659,1.46594021902419
2113,0.857353,0.98091329909282,1.46816655971184
2114,0.859242,0.981278157813579,1.47022219028338
2115,0.862431,0.983139934521839,1.47451027239125
2116,0.864861,0.98414740884491,1.47750785624222
2117,0.867186,0.985515962749666,1.4818830201858
2118,0.869283,0.987878297648137,1.48998170972582
2119,0.819211,0.952977,1.392691
2120,0.821947,0.980180913563389,1.42540998649155
2121,0.825592,0.976486877223473,1.43208564120744
2122,0.829244,0.975695395676543,1.43821273749175
2123,0.831506,0.973312771901806,1.4419308670393
2124,0.834753,0.972128919353799,1.44735896533382
2125,0.838408,0.971456698364934,1.45349596833459
2126,0.840044,0.97409298044636,1.4559434021925
2127,0.843014,0.977859888939784,1.46160860799914
2128,0.845597,0.97997666761469,1.46664620622053
2129,0.848494,0.98236417597815,1.47222828434516
2130,0.850994,0.984299110818212,1.4771174659528299
2131,0.853778,0.986569581500715,1.48249555154675
2132,0.855878,0.988057010079643,1.48668172314545
2133,0.858644,0.990320514397203,1.49202060383538
2134,0.860461,0.991496860756229,1.49570621871323
2135,0.863372,0.993749246420745,1.50197703582502
2136,0.86595,0.994902583255894,1.50610294894958
2137,0.868242,0.994857789998549,1.50750089889089
2138,0.871094,0.995472993796133,1.50988887720315
2139,0.874206,0.996923995123712,1.51350456228724
2140,0.875539,0.996708740204381,1.51455892283905
2141,0.877675,0.998802979338977,1.52158668702448
2142,0.879853,1.00125323366425,1.52967846971609
2143,0.832358,0.944738,1.411295
2144,0.834022,0.990293604329247,1.46846987981171
2145,0.836869,0.981045667184732,1.47292815123162
2146,0.838889,0.972534673845391,1.47631573576061
2147,0.843553,0.978675127990941,1.48397035341115
2148,0.845131,0.982616621197957,1.4861535817965
2149,0.849033,0.98745491027617,1.49337665517121
2150,0.851661,0.99080957374764,1.49835657035366
2151,0.854194,0.994051360635333,1.50316652560336
2152,0.857022,0.99733959919791,1.50850568041316
2153,0.859311,0.999022448202962,1.51293572950116
2154,0.862475,1.00172933708081,1.51890356617044
2155,0.865247,1.00398703487474,1.5241785580454
2156,0.866669,1.00468615946936,1.52707222532009
2157,0.869186,1.00650400797782,1.53246360166028
2158,0.871608,1.00814497836239,1.53794966948649
2159,0.872944,1.00853953214585,1.54150935416014
2160,0.877481,1.01245339042812,1.55024473633837
2161,0.879278,1.01186293833808,1.55072049788403
2162,0.881075,1.01129463750896,1.55121870283938
2163,0.884072,1.01212188842287,1.55384806130198
2164,0.884842,1.01060259673188,1.55397332944443
2165,0.887694,1.01179826608426,1.56018888421101
2166,0.889442,1.01346743901228,1.56696709253074
2167,0.843978,0.957717,1.429254
2168,0.847058,1.00002943698068,1.51185345611001
2169,0.848894,0.989204449703575,1.51426570873207
2170,0.852197,0.993395702238331,1.51947295208589
2171,0.85335,0.995020223408757,1.52174104976757
2172,0.857508,1.00014648157329,1.52936620832895
2173,0.85965,1.00291962105754,1.53339448518499
2174,0.863033,1.0071385977398,1.53963488188709
2175,0.8645,1.00911949345229,1.54245553871772
2176,0.868614,1.01418830584633,1.54999758602963
2177,0.869522,1.01483908746413,1.55184872827394
2178,0.871131,1.01573810837524,1.55497556933557
2179,0.874964,1.01911028289396,1.56252782982347
2180,0.877861,1.02129329202367,1.56878237580117
2181,0.879617,1.02215740989422,1.57299015127177
2182,0.881958,1.02371044807007,1.57823578522419
2183,0.884406,1.02539572827596,1.5836655921735
2184,0.885933,1.0260221324391,1.58743808684956
2185,0.888239,1.02634191884323,1.58951749660586
2186,0.890861,1.02675228535958,1.59144236645383
2187,0.893061,1.02669354330073,1.5926316095972
2188,0.895086,1.02690123636283,1.59695043973783
2189,0.897058,1.02710813406042,1.60151059832403
2190,0.898408,1.02661905780617,1.60495209413477
2191,0.855958,0.958618,1.454433
2192,0.857722,1.00715297661547,1.55033432095499
2193,0.860028,1.00486186846711,1.55487253123653
2194,0.8627,1.00822572494086,1.55980939543352
2195,0.864414,1.0104679394994,1.56301324779631
2196,0.868033,1.01493528575932,1.56966091253228
2197,0.870536,1.01809627280617,1.57428986425483
2198,0.8725,1.02062499250211,1.57794324558304
2199,0.875169,1.02397657657666,1.58287084134886
2200,0.877294,1.02668991729703,1.58681376830716
2201,0.880008,1.03041178516159,1.59113727895203
2202,0.882078,1.03196460909297,1.59561405465626
2203,0.884611,1.03372484686526,1.60113719810116
2204,0.886289,1.03449491657185,1.60510579577683
2205,0.888367,1.03574127722,1.60979145491744
2206,0.8908,1.0374097698432,1.61511395719289
2207,0.893839,1.03979084325786,1.62152984769613
2208,0.896306,1.04151319060787,1.62690284232914
2209,0.897625,1.04117699568808,1.62833017709602
2210,0.899775,1.04107089581964,1.62937891769353
2211,0.901989,1.04127857884148,1.63225358625553
2212,0.903364,1.04080056871647,1.63563871767787
2213,0.906069,1.04186905888167,1.64142581123888
2214,0.907817,1.04185018152252,1.6454735387653
2215,0.865183,0.964704,1.47224462564959
2216,0.867208,1.01493040006243,1.59047908741243
2217,0.870514,1.01744487545948,1.59922586836031
2218,0.871628,1.01898225192327,1.60120869226159
2219,0.875264,1.0234661709829,1.60782500334806
2220,0.87755,1.02637003481712,1.61196181616922
2221,0.880097,1.02957743469953,1.61657852417896
2222,0.882219,1.03228591614056,1.62041505374239
2223,0.88375,1.03430090888838,1.62316659473871
