DMU,v1,v2,v3
2746,0.976256376520009,0,0
2747,0.970386574285865,0,0
2748,0.964586935293498,0,0
2749,0.958856208998287,0,0
2750,0.953253778686653,0,0
2751,0.947724083776482,0,0
2752,0.94225817287311,0,0
2753,0.936854948699919,0,0
2754,0.931516792785908,0,0
2755,0.926244046649091,0,0
2756,0.921030656110662,0,0
2757,0.915875624526321,0,0
2758,0.910824740600517,0,0
2759,1.00569737347934,0.0139925163484583,0.0751750820379821
2760,1.0144333217071,0,0
2761,1.00624087661836,0,0
2762,0.999450052608552,0,0
2763,0.993099355392635,0,0
2764,0.986828855681315,0,0
2765,0.980637043888043,0,0
2766,0.974522448077357,0,0
2767,0.968483632798314,0,0
2768,0.962519197961038,0,0
2769,0.956627777754526,0,0
2770,0.950892454533987,0,0
2771,0.945322824452801,0,0
2772,0.939868200328086,0,0
2773,0.934492273009079,0,0
2774,0.929177495172399,0,0
2775,0.923922829384097,0,0
2776,0.918727261545758,0,0
2777,0.913589800242053,0,0
2778,0.908510249120432,0,0
2779,0.903494037315809,0,0
2780,0.898532913966628,0,0
2781,0.893633479299689,0,0
2782,0.888861407973226,0,0
2783,1.1311935675809,0,0
2784,0.986572181437271,0,0
2785,0.97912466920318,0,0
2786,0.973029228649169,0,0
2787,0.967009211637936,0,0
2788,0.961063226867627,0,0
2789,0.955189917046831,0,0
2790,0.949387957861661,0,0
2791,0.943656056980248,0,0
2792,0.937992953093083,0,0
2793,0.932397414987709,0,0
2794,0.926938929299875,0,0
2795,0.921629552350331,0,0
2796,0.916455023628606,0,0
2797,0.911342872601604,0,0
2798,0.906287438195683,0,0
2799,0.901287781756258,0,0
2800,0.896342985227962,0,0
2801,0.891452150592655,0,0
2802,0.886614399325732,0,0
2803,0.88183478913409,0,0
2804,0.877108056120548,0,0
2805,0.872481784615292,0,0
2806,0.867932368116055,0,0
2807,1.1206264750246,0,0
2808,0.960248508270789,0,0
2809,0.953788557331489,0,0
2810,0.948003558221747,0,0
2811,0.942288311377426,0,0
2812,0.936641562808106,0,0
2813,0.931062088402919,0,0
2814,0.925548693045872,0,0
2815,0.920100209762416,0,0
2816,0.914715498895989,0,0
2817,0.909514271986445,0,0
2818,0.904402080449122,0,0
2819,0.899347036836896,0,0
2820,0.894348188212307,0,0
2821,0.889404602707666,0,0
2822,0.884515368945933,0,0
2823,0.879735278352196,0,0
2824,0.87502352600381,0,0
2825,0.870361975893482,0,0
2826,0.865749829939304,0,0
2827,0.861189692961884,0,0
2828,0.856694914020572,0,0
2829,0.852308230374676,0,0
2830,0.847966241664686,0,0
